Timestamp,ID,IsExtended,DLC,Data
1754424549.9779696,0x26,False,2,CA00
1754424549.98827,0x26,False,2,6800
1754424549.9938347,0x26,False,2,CEC0
1754424550.002714,0x26,False,2,6800
1754424550.0099325,0x26,False,2,D140
1754424550.0181983,0x26,False,2,6800
1754424550.0252235,0x26,False,2,D3C0
1754424550.0329654,0x26,False,2,6800
1754424550.0408635,0x26,False,2,D500
1754424550.0477479,0x26,False,2,6800
1754424550.0560663,0x26,False,2,D640
1754424550.0634148,0x26,False,2,6800
1754424550.0717485,0x26,False,2,D640
1754424550.0785642,0x26,False,2,6800
1754424550.0873923,0x26,False,2,D900
1754424550.0929587,0x26,False,2,6800
1754424550.1039193,0x26,False,2,D900
1754424550.108533,0x26,False,2,6800
1754424550.1197913,0x26,False,2,D900
1754424550.1247334,0x26,False,2,6800
1754424550.1349072,0x26,False,2,DA80
1754424550.1395113,0x26,False,2,6800
1754424550.1511705,0x26,False,2,DA80
1754424550.154884,0x26,False,2,6800
1754424550.1663742,0x26,False,2,DC00
1754424550.1692972,0x26,False,2,6800
1754424550.1823664,0x26,False,2,DC00
1754424550.183245,0x99,False,1,00
1754424550.1840122,0x26,False,2,6800
1754424550.1989794,0x26,False,2,DC00
1754424550.1998236,0x26,False,2,6800
1754424550.2144594,0x26,False,2,DC00
1754424550.2152605,0x26,False,2,6800
1754424550.2303379,0x26,False,2,6800
1754424550.2304063,0x99,False,1,00
1754424550.2307565,0x26,False,2,DF40
1754424550.245211,0x26,False,2,6800
1754424550.2459595,0x26,False,2,E240
1754424550.260179,0x26,False,2,6800
1754424550.261975,0x26,False,2,E240
1754424550.2750137,0x26,False,2,6800
1754424550.2769763,0x26,False,2,E580
1754424550.28996,0x26,False,2,6800
1754424550.2933261,0x26,False,2,E600
1754424550.3050582,0x26,False,2,6800
1754424550.309835,0x26,False,2,E800
1754424550.3200595,0x26,False,2,6800
1754424550.3249533,0x26,False,2,E880
1754424550.335221,0x26,False,2,6800
1754424550.3408487,0x26,False,2,EA00
1754424550.3501482,0x26,False,2,6800
1754424550.3568206,0x26,False,2,EA00
1754424550.365295,0x26,False,2,6800
1754424550.3719132,0x26,False,2,EA00
1754424550.3796983,0x26,False,2,6800
1754424550.388119,0x26,False,2,EA00
1754424550.394784,0x26,False,2,6800
1754424550.4036787,0x26,False,2,EA00
1754424550.4100633,0x26,False,2,6800
1754424550.41911,0x26,False,2,EA00
1754424550.4250238,0x26,False,2,6800
1754424550.4348032,0x26,False,2,EA00
1754424550.4398582,0x26,False,2,6800
1754424550.4508586,0x26,False,2,EA00
1754424550.454957,0x26,False,2,6800
1754424550.4663532,0x26,False,2,EA00
1754424550.4697628,0x26,False,2,6800
1754424550.4820669,0x26,False,2,EA00
1754424550.4852707,0x26,False,2,6800
1754424550.4973884,0x26,False,2,EA00
1754424550.500458,0x26,False,2,6800
1754424550.512849,0x26,False,2,EA00
1754424550.5154347,0x26,False,2,6800
1754424550.5296006,0x26,False,2,EA00
1754424550.5305703,0x26,False,2,6800
1754424550.5449355,0x26,False,2,EA00
1754424550.5457857,0x26,False,2,6800
1754424550.560358,0x26,False,2,6800
1754424550.56048,0x26,False,2,EA00
1754424550.5754695,0x26,False,2,6800
1754424550.5759876,0x26,False,2,EA00
1754424550.5902488,0x26,False,2,6800
1754424550.5921457,0x26,False,2,EA00
1754424550.6051674,0x26,False,2,6800
1754424550.608599,0x26,False,2,EA00
1754424550.620216,0x26,False,2,6800
1754424550.624798,0x26,False,2,EA00
1754424550.6353219,0x26,False,2,6800
1754424550.6405354,0x26,False,2,EA00
1754424550.6504107,0x26,False,2,6800
1754424550.6568346,0x26,False,2,E880
1754424550.6658194,0x26,False,2,6800
1754424550.672355,0x26,False,2,E500
1754424550.6803167,0x26,False,2,6800
1754424550.689052,0x26,False,2,DF80
1754424550.695211,0x26,False,2,6800
1754424550.705707,0x26,False,2,DAC0
1754424550.7059848,0x99,False,1,00
1754424550.7102659,0x26,False,2,6800
1754424550.7212913,0x26,False,2,D7C0
1754424550.7252855,0x26,False,2,6800
1754424550.7369266,0x26,False,2,D680
1754424550.7402928,0x26,False,2,6800
1754424550.752967,0x26,False,2,D3C0
1754424550.7553577,0x26,False,2,6800
1754424550.7691987,0x26,False,2,CFC0
1754424550.7701676,0x26,False,2,6800
1754424550.7702663,0x99,False,1,00
1754424550.7850592,0x26,False,2,CC00
1754424550.7853603,0x26,False,2,6800
1754424550.8004673,0x26,False,2,6800
1754424550.8005898,0x26,False,2,C700
1754424550.815584,0x26,False,2,6800
1754424550.816531,0x26,False,2,C4C0
1754424550.8303583,0x26,False,2,6800
1754424550.833378,0x26,False,2,C280
1754424550.8452938,0x26,False,2,6800
1754424550.8486304,0x26,False,2,C140
1754424550.8602479,0x26,False,2,6800
1754424550.8652616,0x26,False,2,BF00
1754424550.8755069,0x26,False,2,6800
1754424550.8808184,0x26,False,2,BE00
1754424550.8904757,0x26,False,2,6800
1754424550.8960137,0x26,False,2,BD00
1754424550.9053695,0x26,False,2,6800
1754424550.9111657,0x26,False,2,BBC0
1754424550.920387,0x26,False,2,6800
1754424550.9266553,0x26,False,2,BAC0
1754424550.9353268,0x26,False,2,6800
1754424550.9430423,0x26,False,2,B8C0
1754424550.9504197,0x26,False,2,6800
1754424550.9583457,0x26,False,2,B7C0
1754424550.9655917,0x26,False,2,6800
1754424550.9740589,0x26,False,2,B500
1754424550.9803486,0x26,False,2,6800
1754424550.9904635,0x26,False,2,B200
1754424550.9954383,0x26,False,2,6800
1754424551.0062242,0x26,False,2,AF80
1754424551.0101852,0x26,False,2,6800
1754424551.0222354,0x26,False,2,AD00
1754424551.0254052,0x26,False,2,6800
1754424551.0379713,0x26,False,2,AA40
1754424551.0402496,0x26,False,2,6800
1754424551.0541544,0x26,False,2,A780
1754424551.055301,0x26,False,2,6800
1754424551.0691993,0x26,False,2,A480
1754424551.070299,0x26,False,2,6800
1754424551.0853047,0x26,False,2,6800
1754424551.0854115,0x26,False,2,9E80
1754424551.1003256,0x26,False,2,6800
1754424551.1018662,0x26,False,2,9B80
1754424551.11534,0x26,False,2,6800
1754424551.1177046,0x26,False,2,9700
1754424551.130365,0x26,False,2,6800
1754424551.1331456,0x26,False,2,9300
1754424551.145409,0x26,False,2,6800
1754424551.1492107,0x26,False,2,9040
1754424551.1602426,0x26,False,2,6800
1754424551.1650994,0x26,False,2,8A80
1754424551.1754158,0x26,False,2,6800
1754424551.180459,0x26,False,2,8780
1754424551.1903763,0x26,False,2,6800
1754424551.196669,0x26,False,2,8480
1754424551.2053103,0x26,False,2,6800
1754424551.2126415,0x26,False,2,7FC0
1754424551.2202806,0x26,False,2,6800
1754424551.228477,0x26,False,2,7B00
1754424551.2352922,0x26,False,2,6800
1754424551.2438877,0x26,False,2,7980
1754424551.2443929,0x99,False,1,00
1754424551.2503922,0x26,False,2,6800
1754424551.2607727,0x26,False,2,7380
1754424551.2653804,0x26,False,2,6800
1754424551.276322,0x26,False,2,6F40
1754424551.2807984,0x26,False,2,6800
1754424551.2808897,0x99,False,1,00
1754424551.2916079,0x26,False,2,6DC0
1754424551.2967508,0x26,False,2,6800
1754424551.3078868,0x26,False,2,6B00
1754424551.3127067,0x26,False,2,6800
1754424551.323339,0x26,False,2,6800
1754424551.3283813,0x26,False,2,6800
1754424551.3388646,0x26,False,2,6540
1754424551.343356,0x26,False,2,6800
1754424551.354245,0x26,False,2,6400
1754424551.3584065,0x26,False,2,6800
1754424551.370001,0x26,False,2,6240
1754424551.3744702,0x26,False,2,6800
1754424551.3854127,0x26,False,2,5F00
1754424551.3894467,0x26,False,2,6800
1754424551.4012184,0x26,False,2,5E00
1754424551.4045901,0x26,False,2,6800
1754424551.4174838,0x26,False,2,5E00
1754424551.4195638,0x26,False,2,6800
1754424551.4359512,0x26,False,2,6800
1754424551.4366388,0x26,False,2,5CC0
1754424551.4510002,0x26,False,2,6800
1754424551.4523811,0x26,False,2,5C00
1754424551.466613,0x26,False,2,6800
1754424551.468148,0x26,False,2,5C00
1754424551.4827397,0x26,False,2,6800
1754424551.4842696,0x26,False,2,5A00
1754424551.4986901,0x26,False,2,6800
1754424551.5002418,0x26,False,2,5900
1754424551.5145657,0x26,False,2,6800
1754424551.5155692,0x26,False,2,5700
1754424551.5307493,0x26,False,2,6800
1754424551.5314436,0x26,False,2,5540
1754424551.5453653,0x26,False,2,6800
1754424551.5474155,0x26,False,2,5340
1754424551.5606127,0x26,False,2,6800
1754424551.5628731,0x26,False,2,5240
1754424551.5757475,0x26,False,2,6800
1754424551.5787911,0x26,False,2,4E40
1754424551.5917425,0x26,False,2,6800
1754424551.5942993,0x26,False,2,4C40
1754424551.6067245,0x26,False,2,6800
1754424551.6103463,0x26,False,2,4A00
1754424551.6227624,0x26,False,2,6800
1754424551.625744,0x26,False,2,4780
1754424551.6385581,0x26,False,2,6800
1754424551.6418629,0x26,False,2,4500
1754424551.6546478,0x26,False,2,6800
1754424551.6571798,0x26,False,2,4240
1754424551.670686,0x26,False,2,6800
1754424551.6732924,0x26,False,2,4080
1754424551.6869113,0x26,False,2,6800
1754424551.6891847,0x26,False,2,3EC0
1754424551.7026553,0x26,False,2,6800
1754424551.7049491,0x26,False,2,3A80
1754424551.717667,0x26,False,2,6800
1754424551.7203953,0x26,False,2,37C0
1754424551.733713,0x26,False,2,6800
1754424551.735838,0x26,False,2,34C0
1754424551.7488194,0x26,False,2,6800
1754424551.7516985,0x26,False,2,3480
1754424551.7646887,0x26,False,2,6800
1754424551.767105,0x26,False,2,3300
1754424551.7806828,0x26,False,2,6800
1754424551.7827804,0x26,False,2,3180
1754424551.7955945,0x26,False,2,6800
1754424551.7981126,0x26,False,2,3000
1754424551.7987618,0x99,False,1,00
1754424551.811646,0x26,False,2,6800
1754424551.8154924,0x26,False,2,2E80
1754424551.8266058,0x26,False,2,6800
1754424551.8266802,0x99,False,1,00
1754424551.8301735,0x26,False,2,2E40
1754424551.842246,0x26,False,2,6800
1754424551.8458683,0x26,False,2,2940
1754424551.8581583,0x26,False,2,6800
1754424551.8612902,0x26,False,2,2800
1754424551.872385,0x26,False,2,6800
1754424551.8766787,0x26,False,2,2800
1754424551.8875113,0x26,False,2,6800
1754424551.892512,0x26,False,2,26C0
1754424551.9023986,0x26,False,2,6800
1754424551.9078948,0x26,False,2,2580
1754424551.9173517,0x26,False,2,6800
1754424551.9236724,0x26,False,2,2580
1754424551.932308,0x26,False,2,6800
1754424551.9393106,0x26,False,2,2440
1754424551.9472969,0x26,False,2,6800
1754424551.9547536,0x26,False,2,2440
1754424551.9623678,0x26,False,2,6800
1754424551.9700856,0x26,False,2,2440
1754424551.9772072,0x26,False,2,6800
1754424551.9859629,0x26,False,2,2440
1754424551.992203,0x26,False,2,6800
1754424552.001367,0x26,False,2,2440
1754424552.007281,0x26,False,2,6800
1754424552.0171244,0x26,False,2,2440
1754424552.0225384,0x26,False,2,6800
1754424552.032703,0x26,False,2,2440
1754424552.037363,0x26,False,2,6800
1754424552.0492964,0x26,False,2,2440
1754424552.0523198,0x26,False,2,6800
1754424552.0656388,0x26,False,2,2440
1754424552.0673728,0x26,False,2,6800
1754424552.0815372,0x26,False,2,2440
1754424552.0821712,0x26,False,2,6800
1754424552.0966988,0x26,False,2,2440
1754424552.097357,0x26,False,2,6800
1754424552.112278,0x26,False,2,6800
1754424552.1132457,0x26,False,2,2440
1754424552.1282372,0x26,False,2,6800
1754424552.1287544,0x26,False,2,2440
1754424552.143164,0x26,False,2,6800
1754424552.144391,0x26,False,2,2440
1754424552.1587415,0x26,False,2,6800
1754424552.1603596,0x26,False,2,2440
1754424552.1740732,0x26,False,2,6800
1754424552.1761296,0x26,False,2,2440
1754424552.1890945,0x26,False,2,6800
1754424552.1917512,0x26,False,2,2440
1754424552.2040584,0x26,False,2,6800
1754424552.2070153,0x26,False,2,2440
1754424552.2190437,0x26,False,2,6800
1754424552.2236247,0x26,False,2,2440
1754424552.2340517,0x26,False,2,6800
1754424552.2392316,0x26,False,2,2440
1754424552.2488194,0x26,False,2,6800
1754424552.2550442,0x26,False,2,2440
1754424552.2639425,0x26,False,2,6800
1754424552.2713559,0x26,False,2,2440
1754424552.279223,0x26,False,2,6800
1754424552.2868521,0x26,False,2,2440
1754424552.2946143,0x26,False,2,6800
1754424552.3025253,0x26,False,2,2440
1754424552.309041,0x26,False,2,6800
1754424552.318855,0x26,False,2,2440
1754424552.3239126,0x26,False,2,6800
1754424552.3353994,0x26,False,2,2440
1754424552.338827,0x26,False,2,6800
1754424552.3507795,0x26,False,2,26C0
1754424552.3516083,0x99,False,1,00
1754424552.353962,0x26,False,2,6800
1754424552.3678734,0x26,False,2,2940
1754424552.3687668,0x26,False,2,6800
1754424552.3688602,0x99,False,1,00
1754424552.3832622,0x26,False,2,2E40
1754424552.3842514,0x26,False,2,6800
1754424552.3987792,0x26,False,2,6800
1754424552.398884,0x26,False,2,3340
1754424552.4139366,0x26,False,2,6800
1754424552.4147336,0x26,False,2,3740
1754424552.4288633,0x26,False,2,6800
1754424552.4309027,0x26,False,2,3B80
1754424552.4439287,0x26,False,2,6800
1754424552.4460256,0x26,False,2,4140
1754424552.458851,0x26,False,2,6800
1754424552.4617784,0x26,False,2,4440
1754424552.4738965,0x26,False,2,6800
1754424552.4773326,0x26,False,2,4A80
1754424552.4888606,0x26,False,2,6800
1754424552.4935744,0x26,False,2,4F00
1754424552.5037534,0x26,False,2,6800
1754424552.5092385,0x26,False,2,5600
1754424552.5188146,0x26,False,2,6800
1754424552.5254223,0x26,False,2,5880
1754424552.5340726,0x26,False,2,6800
1754424552.5410087,0x26,False,2,5C00
1754424552.5487926,0x26,False,2,6800
1754424552.5566761,0x26,False,2,61C0
1754424552.563843,0x26,False,2,6800
1754424552.5729716,0x26,False,2,6C00
1754424552.5788305,0x26,False,2,6800
1754424552.5889595,0x26,False,2,7180
1754424552.593883,0x26,False,2,6800
1754424552.605267,0x26,False,2,7180
1754424552.6087987,0x26,False,2,6800
1754424552.6209776,0x26,False,2,7180
1754424552.6238124,0x26,False,2,6800
1754424552.6370797,0x26,False,2,7180
1754424552.6388445,0x26,False,2,6800
1754424552.6535585,0x26,False,2,7180
1754424552.653956,0x26,False,2,6800
1754424552.6688347,0x26,False,2,6800
1754424552.6700692,0x26,False,2,7180
1754424552.6839378,0x26,False,2,6800
1754424552.6869195,0x26,False,2,7180
1754424552.6987565,0x26,False,2,6800
1754424552.702309,0x26,False,2,7180
1754424552.7139046,0x26,False,2,6800
1754424552.7189488,0x26,False,2,7180
1754424552.7291112,0x26,False,2,6800
1754424552.7345045,0x26,False,2,7180
