Message_Count,Unique_IDs,Mean_Delta_T,Std_Delta_T,Label
10,1,0.010042023658752442,8.300343804477715e-05,0
10,1,0.009991860389709473,0.00019987195448454203,0
10,1,0.010018253326416015,0.00036079864275707907,0
10,1,0.01002175807952881,0.00031810712540538116,0
11,2,0.05473774129694158,0.14154616838813855,0
11,2,0.054769125851717865,0.14153629291326195,0
10,1,0.009959602355957031,0.00023584951519972882,0
10,1,0.009927964210510254,0.0002806380007184534,0
10,1,0.010073566436767578,0.0003187373961245172,0
10,1,0.010088181495666504,0.000379004266561567,0
10,1,0.01009979248046875,0.0005950145677689159,0
9,1,0.010318676630655924,0.0006328645326084018,0
9,1,0.010438362757364908,0.0004786563846436447,0
10,1,0.010404133796691894,0.0006916305058763321,0
11,2,0.05483688007701527,0.14111340338142472,0
11,2,0.05476002259687944,0.14113750286614327,0
10,1,0.010109257698059083,0.0006150459926173454,0
10,1,0.010079360008239746,0.0003837615614323625,0
10,1,0.01002333164215088,0.00041753334984522553,0
10,1,0.009948086738586426,0.00030306586005527796,0
10,1,0.010050129890441895,0.0003126575840304261,0
10,1,0.01003570556640625,0.0002509920561781424,0
10,1,0.009963798522949218,0.0002078696870407053,0
10,1,0.00995962619781494,0.0002674737920257407,0
11,2,0.054805538871071556,0.14168696805352402,0
11,2,0.054871862584894356,0.1416659847011068,0
10,1,0.010074925422668458,0.00017596312140483333,0
10,1,0.010002851486206055,7.632642293119338e-05,0
10,1,0.010026359558105468,8.456201177934345e-05,0
10,1,0.010075569152832031,0.0002399278079291932,0
10,1,0.010015201568603516,0.00027234091663380265,0
10,1,0.009985089302062988,0.0001623434893127824,0
10,1,0.010002946853637696,0.0001286354384661664,0
10,1,0.009995031356811523,9.911813643097567e-05,0
11,2,0.054744937203147194,0.1413992234201419,0
11,2,0.054657914421775124,0.14142702589975864,0
10,1,0.010022687911987304,0.0004824235408805837,0
10,1,0.010146427154541015,0.00037539065168059796,0
10,1,0.009987807273864746,0.0005291548598077472,0
10,1,0.01001129150390625,0.0005326729539589116,0
10,1,0.0100630521774292,0.00015994582744658235,0
7,1,0.013097456523350306,0.00537058242762401,1
6,1,0.015312989552815756,0.0006065298779969513,1
8,2,0.013444900512695312,0.005408819709061137,1
8,2,0.013233065605163574,0.005411937902560559,1
6,1,0.01530905564626058,0.0012159333308269765,1
6,1,0.015371362368265787,0.00042099388977356596,1
7,1,0.0155400208064488,0.00046589663916522426,1
7,1,0.01566314697265625,0.0003682675983553438,1
6,1,0.015329639116923014,0.00036152301056748665,1
6,1,0.015389362970987955,0.00045468531010003563,1
6,1,0.015749375025431316,0.0008088854399051978,1
7,1,0.015502895627702986,0.0008951136300556299,1
8,2,0.08049798011779785,0.17296857921359726,1
7,2,0.08994926725115095,0.1829692708122888,1
7,1,0.015387262616838728,0.0006595085223557122,1
7,1,0.015391758510044642,0.0006164347250881251,1
6,1,0.0155181884765625,0.0006197522393081738,1
6,1,0.01543875535329183,0.00047373698507330433,1
7,1,0.015201057706560408,0.0017273919430693524,1
7,1,0.015300001416887556,0.001726009334843064,1
6,1,0.015457789103190104,0.0003517612414695708,1
6,1,0.015399456024169922,0.0005687490737551084,1
118,2,0.001103803262872211,0.003336709633129325,1
266,3,0.0026987504242058087,0.03210392265147172,1
299,3,0.0024424906957109635,0.030288669375704215,1
297,2,0.000656322196677879,0.0021898595894222794,1
303,2,0.0006857807486757587,0.002297038709998689,1
306,2,0.0006667211943981694,0.002200118638685937,1
303,2,0.000622043515195941,0.002013447777489039,1
304,2,0.0006746390932484677,0.002204275328760074,1
305,2,0.0006814112428758965,0.0022574663753803705,1
304,2,0.0006272643804550171,0.002055405204295528,1
305,2,0.0006223514431812724,0.0020312238848477072,1
304,3,0.0024171565708361173,0.03035172016025261,1
292,3,0.0025137491422156763,0.030964144302813676,1
287,2,0.000661070753888386,0.0020876929797652107,1
294,2,0.0006985721134004139,0.002243259212297293,1
295,2,0.0006959688865532309,0.0022378645492491258,1
296,2,0.0006423512020626584,0.0020705949027018107,1
304,2,0.0006728486010902806,0.0021901881693876975,1
306,2,0.0006689550050723007,0.002184888884276677,1
305,2,0.0006243885540571369,0.0020463521371549805,1
300,2,0.0006836771965026856,0.0022164287933128697,1
292,2,0.0007137950152566988,0.002332112229603244,1
300,3,0.002444796562194824,0.0312643165854896,1
308,3,0.00242768247406204,0.030864037233618108,1
307,2,0.0006874764781044827,0.0023225161330183174,1
301,2,0.0006347716448711002,0.0020840994610326342,1
278,2,0.0006805615459414694,0.0021150621901701258,1
262,2,0.0007933915116404759,0.0024293134305721537,1
247,2,0.0008446871027772726,0.0025269880825513763,1
259,2,0.000752171954593143,0.0023316698149316016,1
283,2,0.0006835224771668128,0.002203719348932516,1
283,2,0.0007297217635299629,0.002328481199460833,1
297,2,0.0006889413904260706,0.0022172739368178426,1
303,3,0.002353127640072662,0.02996436312565454,1
302,3,0.0023693225241654754,0.030017362831980282,1
302,2,0.0006783640147834425,0.002216415314364176,1
302,2,0.0006817792425092482,0.002241207363698498,1
303,2,0.0006367821898004009,0.002112395073956661,1
302,2,0.0006793034787209618,0.002213589033956097,1
303,2,0.0006801775186368735,0.002236908315574524,1
301,2,0.0006588146932101329,0.0022605589499485,1
302,2,0.0006405241442042471,0.0021630418463826615,1
306,2,0.0006632228302799798,0.002189580357532187,1
306,3,0.0024358376958011803,0.030757307273605844,1
305,3,0.002392976792132268,0.030797022242159224,1
302,2,0.0006421930742579581,0.0021499360647610276,1
304,2,0.0006821594740215101,0.0022608266808523472,1
305,2,0.0006713148023261399,0.002241123379818123,1
304,2,0.0006271702678580033,0.0021328720246758122,1
277,2,0.0006867341616523825,0.002177897012842953,1
276,2,0.0007492701212565104,0.002358249995071434,1
305,2,0.0006783399425569128,0.0022413235519970895,1
303,2,0.0006712238387306138,0.002167635766035875,1
303,3,0.002320533538415487,0.02865130487549302,1
301,3,0.0022952295220967545,0.02874419149456787,1
300,2,0.0006380756696065267,0.0021296685539265955,1
303,2,0.0006308547734427373,0.002074064540047884,1
300,2,0.0006897997856140137,0.00226628645239476,1
302,2,0.0006860202511414787,0.0022654197415144218,1
306,2,0.0006302649678747638,0.0021120198205304276,1
301,2,0.00068795720604171,0.002265264491767674,1
299,2,0.0006888893535703321,0.0022398981979335477,1
303,2,0.0006302016796451985,0.002066486156744273,1
304,2,0.0006296022942191676,0.0021418161006383535,1
305,3,0.0023820454957055263,0.02974905147675547,1
306,3,0.0023814182655484068,0.029699504924401692,1
300,2,0.0006394529342651367,0.002118465105418259,1
296,2,0.0006877618866997796,0.0022156193069899645,1
302,2,0.0006809424090859117,0.0022467062857175323,1
302,2,0.0006377515413903243,0.002137530565776761,1
272,2,0.0007254972177393296,0.002340263130785503,1
252,2,0.0008288290765550402,0.0025015957597570903,1
255,2,0.0007996428246591606,0.0023593541939208908,1
275,2,0.0006997377222234553,0.002198415148887742,1
296,2,0.0006507957303846204,0.002137141457885632,1
301,3,0.002475627633028252,0.030928399375886026,1
300,3,0.002476683457692464,0.030976506142076258,1
299,2,0.0006353352779528768,0.0020717039958487245,1
306,2,0.0006259368136038188,0.002099037503134331,1
306,2,0.0006749474145228566,0.0022381941518413587,1
304,2,0.0006926075408333226,0.0023193107906861908,1
299,2,0.0006522478467245963,0.0021981911273268014,1
300,2,0.0006834657986958822,0.002260824002679118,1
304,2,0.0006685147159977964,0.002204748320124008,1
299,2,0.0006364452400335101,0.0020775648410153312,1
299,3,0.0023779597968162105,0.029994716417843424,1
303,3,0.0023952175681740536,0.029805475868330985,1
304,2,0.0006803085929469058,0.0022390780596438188,1
305,2,0.0006315676892390017,0.0021066457899756373,1
301,2,0.0006350203605981364,0.002080776209018516,1
302,2,0.0006770921858730696,0.002213927590934994,1
302,2,0.0006918149278653379,0.0023139163269130206,1
298,2,0.0006428588956794483,0.002108806126817187,1
267,2,0.0007076352723082353,0.002166336687279434,1
267,2,0.0007835229237874349,0.0024806583474099096,1
302,2,0.0006866802442942234,0.0023007328820168595,1
304,3,0.0024290139737882114,0.03059640724263685,1
304,3,0.0024328490621165224,0.030597226484592926,1
305,2,0.0006248802435202677,0.0020500870896799635,1
304,2,0.0006280462992818732,0.0020592847455827294,1
304,2,0.0006797329375618382,0.00223694904540316,1
302,2,0.0006881012821829082,0.0022681824829219035,1
303,2,0.0006403860085868205,0.0021321486216661894,1
304,2,0.000634549479735525,0.002107317776680731,1
304,2,0.0006807548435110794,0.002243801747500837,1
303,2,0.0006829472658264362,0.0022433565543699104,1
303,3,0.002352377762495488,0.029891256085756476,1
306,3,0.0023322432648901848,0.02974678729865545,1
306,2,0.0006789483276067995,0.002250821873769926,1
304,2,0.0006776138355857448,0.0022210358355488555,1
303,2,0.0006301159119055216,0.002067121579498785,1
299,2,0.0006888646345872146,0.0022337850396871475,1
299,2,0.0006871390900882989,0.0022244408726711414,1
300,2,0.0006367254257202148,0.0020769769766711965,1
300,2,0.0006418482462565104,0.002114798681445272,1
303,2,0.0006813208262125651,0.0022372004574909635,1
305,3,0.00236895670656298,0.029614051865686712,1
306,3,0.0023177831001531066,0.029559825677357817,1
303,2,0.0006845721317203132,0.002253980603661285,1
303,2,0.0006812161738329594,0.002232782251220964,1
301,2,0.0006306052603990928,0.002048327087332309,1
300,2,0.0006383450826009115,0.0020858933816784195,1
305,2,0.0006830598487228644,0.0022639298220681415,1
301,2,0.0006884063201093198,0.0022606288290401085,1
297,2,0.000645037050600405,0.002101841741166865,1
301,2,0.0006400033881101894,0.0021107229271139475,1
296,2,0.0007030005390579636,0.0023026503186600053,1
292,3,0.002494954083063831,0.030454219391223003,1
298,3,0.0023876036573576447,0.03013618568652714,1
304,2,0.0006302140260997572,0.002079381097807735,1
302,2,0.0006879402312221906,0.002265327725050563,1
297,2,0.0006938542581166482,0.0022465257642713485,1
288,2,0.0006631256805525885,0.002119654087250262,1
285,2,0.0007260364398621676,0.0023106496169898244,1
293,2,0.0007019636980909536,0.0022588140155470234,1
301,2,0.0006398821985998819,0.002119305708273543,1
305,2,0.0006301191986584272,0.0020880420027185355,1
301,3,0.00245989834351397,0.030803456529090355,1
301,3,0.0024751618851062865,0.03081080501855489,1
299,2,0.0006403245256098617,0.002116774666280065,1
300,2,0.0006774155298868816,0.0021864529457340477,1
301,2,0.0006326488482199634,0.0020628399738101353,1
302,2,0.0006364433970672405,0.002154532563406786,1
307,2,0.0006756642742343368,0.002297889295752626,1
306,2,0.0006709807838489807,0.00220342032789266,1
306,2,0.0006686721751892489,0.0021855507699580657,1
303,2,0.0006263649502996565,0.0020405981423329677,1
301,2,0.0006812672282374183,0.0022128035396502244,1
304,3,0.002368653291150143,0.02949946793602152,1
305,3,0.0023124327425096854,0.0294426419198276,1
299,2,0.0006895615504338191,0.0022412238977957567,1
296,2,0.0006981709518948117,0.002265807271197899,1
301,2,0.0006356017534122911,0.0020777711724276485,1
302,2,0.0006804000462917303,0.0022171402581892844,1
302,2,0.0006789158511635484,0.002209361111017065,1
304,2,0.000628327068529631,0.0020598621699956035,1
303,2,0.0006325779968362437,0.002080712844658695,1
305,2,0.0006782437934250128,0.002238811381084862,1
308,3,0.002338111400604248,0.029317850372365957,1
306,3,0.0023049700493906057,0.029404397728370398,1
305,2,0.0006835022910696561,0.0022695352762162426,1
300,2,0.0006923993428548177,0.0022731414166379305,1
298,2,0.0006400018730419594,0.0020756924759236673,1
299,2,0.0006349628984330091,0.002047380017883754,1
302,2,0.0006820168716228561,0.002228001230982669,1
306,2,0.0006822932000253714,0.002275646924117452,1
297,2,0.0006596600567853009,0.00219703278344854,1
297,2,0.0006599265718299532,0.002206023159242562,1
301,2,0.0006444430430466154,0.0021495798603868854,1
304,3,0.002459493122602764,0.030997439892599295,1
305,3,0.002448169520643891,0.030945609756960292,1
299,2,0.0006414049843880644,0.0020995015816523753,1
302,2,0.0006382252206865526,0.0021077807067723356,1
300,2,0.0006890757878621419,0.0022558812596097312,1
299,2,0.0006886078761174128,0.0022409543673545555,1
303,2,0.0006292377761488307,0.0020547145631403473,1
303,2,0.000679513408799376,0.0022239357311346773,1
305,2,0.0006743118411204854,0.002210452677581303,1
303,2,0.0006312899070210976,0.0020691625362099265,1
305,3,0.0023233882716444674,0.028749912844394175,1
304,3,0.002327320607084977,0.02879529591737279,1
302,2,0.000628686109126009,0.0020411312245736993,1
307,2,0.0006680845825990559,0.002189643110298963,1
307,2,0.0006686856769971816,0.0021928672910600847,1
304,2,0.0006255962346729479,0.0020441757718736523,1
303,2,0.0006760575196923989,0.0022061817573429325,1
304,2,0.0006740846131977282,0.0021975829734687366,1
305,2,0.0006235896563920819,0.002036758570196837,1
303,2,0.0006304794412241517,0.0020653864826718094,1
304,3,0.002408266067504883,0.030169449102408725,1
303,3,0.0024140408330231215,0.03021765568801813,1
301,2,0.0006397586328246665,0.0021071083998836153,1
300,2,0.0006490461031595866,0.002168253503989568,1
301,2,0.0006995620917640256,0.0023289565431925878,1
303,2,0.0006886779671848411,0.002283291613025594,1
301,2,0.0006420255895468879,0.0021269500792057455,1
304,2,0.0006361737063056544,0.002116139480567963,1
305,2,0.000634620228751761,0.002120298871948897,1
301,2,0.000675549142780494,0.0021986940405029553,1
304,2,0.000677071119609632,0.0019838954143195264,1
304,3,0.0023548579529712073,0.029530028594717025,1
303,3,0.002361501404161107,0.029578087004743982,1
307,2,0.000651653115834786,0.0017151361639647423,1
307,2,0.0006514939112461351,0.0017164759238608703,1
307,2,0.000651468283190401,0.001717723758374865,1
307,2,0.0006518208631086815,0.0017167984835501863,1
305,2,0.0006561427819924276,0.0017220642740433984,1
302,2,0.0006627941763164192,0.0017306777988451629,1
306,2,0.0006537897134918013,0.0017159808273444403,1
303,2,0.0006599449875331161,0.001723971040535911,1
303,3,0.0023143944567186213,0.028762528384897144,1
310,3,0.0022632729622625537,0.02843824353674894,1
308,2,0.0006501094087377771,0.0017147357147739586,1
308,2,0.0006479334521603275,0.0017070321142736075,1
309,2,0.0006475294292166009,0.0017110729240400718,1
309,2,0.000647945311462995,0.0017127812704554012,1
307,2,0.0006503111376436215,0.0017152577868979199,1
305,2,0.0006563593129642674,0.0017215294348969406,1
307,2,0.0006545452030939854,0.0017274745488272667,1
305,2,0.0006562139167160284,0.0017275955509567578,1
306,3,0.0022924008712269903,0.028641852564321633,1
307,3,0.002286552217961911,0.028595424072869163,1
305,2,0.0006559348497234408,0.0017205400993626917,1
306,2,0.0006551236109016768,0.0017256846159001604,1
305,2,0.0006561787402043578,0.0017249649270855106,1
305,2,0.0006544120976182281,0.0017164264944523656,1
303,2,0.000662672244282839,0.0017361918919556129,1
301,2,0.0006648630794892675,0.001734487377427624,1
306,2,0.0006535107793371661,0.0017187452388816055,1
307,2,0.0006542275705244331,0.0017273782473777668,1
304,3,0.0023137189840015614,0.028813157392421383,1
296,3,0.0023730880505329855,0.02919682094710895,1
298,2,0.0006669623739767394,0.0017176150767452799,1
290,2,0.0006883719871784078,0.0017560448294768266,1
272,2,0.0007362917942159317,0.0018157992262212714,1
276,2,0.0007262722305629565,0.0018036464157986523,1
289,2,0.000691097912903888,0.0017590229207443888,1
303,2,0.0006580297703003333,0.0017187472740522129,1
305,2,0.000658515242279553,0.0017353826095494818,1
305,2,0.0006555541616971376,0.0017212368544507733,1
305,3,0.0022963390975702003,0.02866306433694219,1
304,3,0.0023096054792404175,0.028711179006341774,1
307,2,0.0006515350714568595,0.001719218227324023,1
308,2,0.0006516885447811771,0.001731604340609533,1
308,2,0.0006558059097884537,0.001751465340721934,1
306,2,0.000655561490775713,0.001727542988290204,1
307,2,0.0006567725141195987,0.00174427470877891,1
304,2,0.0006702840328216553,0.0017958868884716686,1
304,2,0.0006687398019589876,0.0017889621095450183,1
307,2,0.0006552293945213094,0.0017381468340639157,1
307,3,0.002287899632407322,0.028632359993144105,1
307,3,0.002288927084459932,0.028632535515671124,1
303,2,0.0006608113203898514,0.0017282314655096456,1
303,2,0.00065865689771797,0.001722777597665426,1
303,2,0.0006593760877552599,0.0017248881669490498,1
307,2,0.0006525050545360055,0.0017189735655875635,1
312,2,0.000642777253419925,0.0017111208930781624,1
308,2,0.0006473668209918134,0.001705251904467318,1
307,2,0.000650337542307105,0.001714658145428923,1
307,2,0.0006541390372409883,0.0017264273958324142,1
307,3,0.002283858165678838,0.02858961358580206,1
309,3,0.0022691260649548377,0.028497929340536212,1
309,2,0.0006477192381824876,0.001711746687343363,1
307,2,0.000652454575032287,0.0017215005314368927,1
302,2,0.0006616849772977514,0.0017306324682909598,1
304,2,0.000656508301433764,0.0017137622365499556,1
306,2,0.0006545743131949231,0.0017210457140538734,1
307,2,0.000652857634454286,0.001725740834402866,1
309,2,0.0006474468700322518,0.0017148983545313301,1
305,2,0.0006562131350157691,0.001729047110403778,1
306,3,0.0023008133071699952,0.028759572737374013,1
307,3,0.0022920560370827342,0.028712442600312797,1
306,2,0.0006537117989234675,0.0017232994242295065,1
307,2,0.0006492658236127723,0.0017064654570048802,1
299,2,0.0006668711187050096,0.0017214819727219693,1
295,2,0.0006779072648387844,0.0017496973266652178,1
302,2,0.0006623126023652538,0.001729033905335917,1
307,2,0.0006522332418236748,0.001717582492575098,1
306,2,0.000654649890326207,0.0017272442434628319,1
306,2,0.0006537811428892846,0.0017223068183509242,1
305,3,0.0022957153007632397,0.028648437636383584,1
306,3,0.00229085115046283,0.028602511335220536,1
310,2,0.0006474610297910628,0.001723354668899691,1
310,2,0.0006455667557254914,0.0017122459148045232,1
308,2,0.0006472220668545017,0.0016990784213323658,1
304,2,0.0006550770056875129,0.0017099652130587114,1
305,2,0.0006555635421002497,0.0017216548158077855,1
307,2,0.0006522363482546729,0.0017142457667584335,1
307,2,0.0006518884279828895,0.0017147935988616181,1
309,2,0.0006471621565834219,0.001710865335903643,1
307,3,0.002289177928763026,0.028671762842471124,1
306,3,0.002298577938204497,0.02871863318284291,1
306,2,0.0006557882221695645,0.0017300509395670194,1
307,2,0.0006522347950391738,0.0017179952761948,1
307,2,0.0006502459025926621,0.0017101118535582025,1
308,2,0.0006493105516805277,0.0017136709264788004,1
310,2,0.0006467050121676537,0.0017130279057638719,1
307,2,0.0006525322358072387,0.0017257394414670003,1
307,2,0.0006505588755157173,0.001714428546043812,1
305,2,0.0006541220868220095,0.0017110796015511122,1
305,3,0.002297954090306016,0.028681083655772176,1
309,3,0.0022694578448545586,0.02849611233677673,1
309,2,0.0006486922020279474,0.0017173128046402667,1
309,2,0.0006464083217880101,0.0017084433760576154,1
307,2,0.0006511490974053498,0.0017149112108758619,1
306,2,0.0006547426086625243,0.001724512631904993,1
302,2,0.000596193288335737,0.0015502699206835602,1
295,2,0.000674921779309289,0.002230218976176166,1
297,2,0.0007247459206115517,0.0025037584047532344,1
298,2,0.0006481881109660104,0.0021422001840483733,1
300,2,0.0006468931833902995,0.0021504012739871044,1
304,3,0.002363418277941252,0.030043917372061735,1
305,3,0.002405735703765369,0.03000427203392116,1
302,2,0.0006802524162444058,0.0022260754855849465,1
302,2,0.0006248303596547108,0.002016032553820944,1
305,2,0.0006728000328189037,0.002212349649913947,1
303,2,0.0006780065719050542,0.002233405521043011,1
303,2,0.0006301883030252488,0.0020750430146393353,1
305,2,0.0006710224464291432,0.002192811356522081,1
301,2,0.000682704076418449,0.0022253896471383433,1
299,2,0.0006378167449032583,0.0020721049704964627,1
299,3,0.002371365410029689,0.029833870329092342,1
300,3,0.002423590024312337,0.029797518905696596,1
300,2,0.000686336358388265,0.002242482696940187,1
300,2,0.0006278928120930989,0.0020247464988770157,1
303,2,0.0006808550050943204,0.002238779577177052,1
297,2,0.0007013423675639862,0.0023024669191346304,1
299,2,0.0006587999720238523,0.002223499094624379,1
302,2,0.0006477635427816024,0.0021871352185180385,1
300,2,0.0006377657254536946,0.0021038082826024523,1
299,2,0.0006942533729068412,0.002298763979830277,1
301,2,0.0006905441664382073,0.002283191748058831,1
304,3,0.0024046639078541807,0.030874929589481376,1
304,3,0.0024072723953347456,0.03087630025146671,1
306,2,0.0006399146871629104,0.0021733067421293418,1
300,2,0.000650180180867513,0.0021733560417999684,1
286,2,0.0007292874209530704,0.002351944167191498,1
286,2,0.0007388024897008509,0.0024154850701639773,1
299,2,0.0006490575031293276,0.002155801339151276,1
301,2,0.0006333443017497015,0.002064013838188882,1
294,2,0.0007104541168731897,0.002330836397818315,1
296,2,0.0007021821833945609,0.0023026637815321657,1
305,3,0.0023622247039294633,0.03032669343337065,1
302,3,0.002391181244755423,0.030478232080296642,1
301,2,0.0006928594405468913,0.0022868318172958326,1
305,2,0.0006977464331955206,0.002384504447229322,1
305,2,0.000646502854394131,0.0022328806309535403,1
297,2,0.0006508706796048868,0.002164533212938748,1
282,2,0.0006739966412808033,0.002138114076238896,1
282,2,0.0007365789819271006,0.0023444849205159547,1
286,2,0.0007290815139983917,0.002344634690100551,1
289,2,0.0006655021522284379,0.002144338934258387,1
298,2,0.0006507619115330229,0.0021547844811367275,1
296,3,0.0024916441053957554,0.03082158862988019,1
298,3,0.002481770995479302,0.030721982790619974,1
300,2,0.0006499663988749186,0.0021873005029916103,1
300,2,0.0006475448608398438,0.0021550533524724597,1
300,2,0.0006391310691833496,0.00209660788395358,1
298,2,0.0006853102037570621,0.0022093549407800383,1
301,2,0.0006857718344146627,0.0022413144926738972,1
276,2,0.0006909992383873981,0.002161487865279274,1
251,2,0.0008187588467540969,0.0024423183384341242,1
231,2,0.0008918392709839396,0.0025320768364147355,1
242,2,0.0007822956920655306,0.002238500471132638,1
288,3,0.0025606362356079947,0.03130711323436427,1
304,3,0.0024338325387553163,0.030481387082042607,1
305,2,0.0006407768999943967,0.002180189235074412,1
303,2,0.0006417457026616968,0.002159086377648826,1
301,2,0.0006387914930071149,0.0021295031549312337,1
299,2,0.0006885265426890906,0.002271799652788522,1
296,2,0.0007180797087179648,0.002413475247640705,1
298,2,0.0006585681198427342,0.002226394116191842,1
295,2,0.0006376282643463652,0.0020396418971418383,1
296,2,0.0006901082154866812,0.0022266588593370744,1
299,3,0.0024920769758447754,0.031223749270551725,1
294,3,0.002482818097484355,0.031477451773825,1
293,2,0.000705087551077885,0.0023036202132270876,1
299,2,0.0007013485184481312,0.002351235319157719,1
300,2,0.0006525611877441406,0.0022072065759737073,1
300,2,0.0006692941983540853,0.0023432260438680883,1
300,2,0.0006488815943400065,0.0022073221518209532,1
299,2,0.0006720852293697089,0.0021444348900206854,1
304,2,0.0006716619980962653,0.0021898699126624947,1
306,2,0.0006243730682173585,0.0020702612081409124,1
300,2,0.0006342498461405436,0.0020740140911688788,1
300,3,0.0024833170572916667,0.031137411248301394,1
300,3,0.0024866294860839844,0.03113892517624962,1
300,2,0.0006797695159912109,0.0022029982955650263,1
302,2,0.0006797163691741741,0.0022196069949351168,1
301,2,0.0006446173024732013,0.0021450318576038156,1
301,2,0.0006428255987325776,0.0021351816822517316,1
303,2,0.000686532986832924,0.0022644668694341776,1
306,2,0.0006854970470752591,0.0022925100799005295,1
302,2,0.0006464680299064181,0.002174039225891724,1
302,2,0.0006405849330472631,0.0021251920639971454,1
302,2,0.0006433812198259973,0.002144416561765285,1
304,3,0.0023655530653501813,0.030047651772360056,1
308,3,0.0023851270799512985,0.02986210329869643,1
306,2,0.0006826555027681239,0.0022763398301131766,1
305,2,0.0006301629738729508,0.0021122307856718085,1
295,2,0.0006452883704233977,0.0021048681288396366,1
292,2,0.0006973645458482717,0.0022174151348060968,1
303,2,0.0006763219046514026,0.0022036572862686793,1
306,2,0.0006234770506815193,0.002071010275616839,1
307,2,0.000682128757141312,0.002320332779300994,1
307,2,0.0006909533509990679,0.002363326572173374,1
304,3,0.002408814273382488,0.030878311396256658,1
300,3,0.0024302426973978677,0.03107717143503236,1
301,2,0.0006363193854145037,0.0021112061164549898,1
301,2,0.000644484231638354,0.0021744833672190274,1
300,2,0.0006980673472086589,0.002326091647833134,1
303,2,0.0006879084181077409,0.0022924098869020184,1
304,2,0.0006552369971024362,0.0022722268163574725,1
303,2,0.0006768766409493123,0.0022763540730258176,1
301,2,0.0006627814714298692,0.002130835204745916,1
299,2,0.0006427637310729776,0.002115677855469527,1
301,2,0.0006319367608358694,0.002071858868347179,1
304,3,0.002455397656089381,0.03087875906449509,1
304,3,0.002463252920853464,0.030882459555471302,1
303,2,0.0006392969943509243,0.0021405253356727226,1
301,2,0.0006404596309725233,0.0021161449478568272,1
302,2,0.0006921480823036851,0.0023087293183601267,1
299,2,0.0006923181157447024,0.002302265385984336,1
300,2,0.0006334781646728516,0.0020954006088523217,1
302,2,0.0006315431847477591,0.0020856975851475715,1
303,2,0.0006885213820454311,0.0022898504749616394,1
306,2,0.000695338436201507,0.002371244929746588,1
304,2,0.0006326993829325625,0.0021339821417092147,1
305,3,0.002348629373018859,0.029964061832316854,1
301,3,0.002432898429541097,0.030171121353248526,1
300,2,0.0006871628761291504,0.002260413980462723,1
306,2,0.0006445443708133074,0.002205847071060201,1
297,2,0.0006402397797966645,0.00211885521469972,1
297,2,0.0006846514615145596,0.0022323737828023873,1
304,2,0.0006832017710334377,0.002264584701563565,1
302,2,0.0006320721266285473,0.0020756888446107308,1
301,2,0.0006373942492412174,0.0021290740359757687,1
297,2,0.0006506675822967632,0.0021680578749896057,1
291,3,0.002568729964318554,0.031578901938920566,1
288,3,0.002598677244451311,0.03174492663524737,1
285,2,0.0006835828747665673,0.002247450582318712,1
290,2,0.0006662187905147157,0.0021672176465159245,1
297,2,0.0006524183934786505,0.0021744446891166446,1
301,2,0.000692331117649015,0.002322376897356746,1
304,2,0.0006853969473587839,0.002288627850514631,1
303,2,0.0006357498294842912,0.002108594846469077,1
299,2,0.0006878686987835428,0.0022399629797415937,1
294,2,0.0006937777914968478,0.0022132626151754715,1
298,2,0.0006369464349426679,0.002054636826546703,1
299,3,0.002392483395477601,0.030309848490348328,1
302,3,0.00241884332618966,0.030169647655923133,1
299,2,0.0007104498885547038,0.0024170009226397934,1
299,2,0.0006404672578027017,0.002144536258569089,1
306,2,0.0006622481190301235,0.0021938240456217555,1
304,2,0.000680965028311077,0.0022854004156695334,1
303,2,0.0006232977700312146,0.0020368770240675417,1
303,2,0.0006790704066210454,0.002226070412011527,1
301,2,0.0006908784277019311,0.002312591450333144,1
303,2,0.0006302591204249819,0.0021054203008251935,1
305,3,0.0024146017481069095,0.030395282715471938,1
302,3,0.002456593197702572,0.030553387911859714,1
301,2,0.000638420003593166,0.0021258427768329462,1
303,2,0.000616422187377124,0.00198490760873412,1
304,2,0.0006819108599110654,0.0022632958952474936,1
302,2,0.0006887770646455272,0.0022851415138706484,1
301,2,0.0006254551022551781,0.0020302008450179157,1
300,2,0.0006475265820821126,0.0021793674981772267,1
303,2,0.00069199536893234,0.0023206833721858265,1
307,2,0.0006633744565982384,0.002177762482062119,1
303,2,0.0006229877471923828,0.0020346536058232145,1
303,3,0.002445356287185115,0.030603548889592488,1
301,3,0.0024561889939925994,0.030702121146591342,1
301,2,0.0006302044637179454,0.002053471459539965,1
299,2,0.0006849622248008498,0.0022630646182970056,1
294,2,0.0006870915289638804,0.0022211958254748543,1
296,2,0.0006437076104653848,0.002082915031530831,1
300,2,0.0006908702850341796,0.0022651658795675394,1
304,2,0.000683175105797617,0.002269698045658567,1
302,2,0.0006430543811115997,0.002148495546238075,1
303,2,0.0006400515930880808,0.0021366099983930733,1
286,2,0.0006747279133830037,0.002182433747071837,1
288,3,0.002584262854523129,0.03161506032692587,1
307,3,0.0024273372240097594,0.03062859190773608,1
303,2,0.0006346497992084365,0.0021369923961428836,1
304,2,0.000618286038699903,0.0020270916119257023,1
304,2,0.0006717051330365633,0.0022027461377161464,1
297,2,0.0006980526728260798,0.0022984155579795903,1
301,2,0.0006829504158805771,0.0022292782648482778,1
304,2,0.000678635741534986,0.0022342518195527564,1
