Timestamp,ID,IsExtended,DLC,Data
1754424476.3347778,0x26,False,2,0000
1754424476.3508506,0x26,False,2,0000
1754424476.365739,0x26,False,2,0000
1754424476.3805082,0x26,False,2,0000
1754424476.3806098,0x99,False,1,00
1754424476.3960254,0x26,False,2,0000
1754424476.4113574,0x26,False,2,0000
1754424476.426525,0x26,False,2,0000
1754424476.4415295,0x26,False,2,0000
1754424476.4569285,0x26,False,2,0000
1754424476.4727972,0x26,False,2,0000
1754424476.4876332,0x26,False,2,0000
1754424476.5031123,0x26,False,2,0000
1754424476.5175734,0x26,False,2,0000
1754424476.532851,0x26,False,2,0000
1754424476.5472157,0x26,False,2,0000
1754424476.5626216,0x26,False,2,0000
1754424476.577582,0x26,False,2,0000
1754424476.593656,0x26,False,2,0000
1754424476.609598,0x26,False,2,0000
1754424476.6250858,0x26,False,2,0000
1754424476.6402698,0x26,False,2,0000
1754424476.6549356,0x26,False,2,0000
1754424476.6703732,0x26,False,2,0000
1754424476.686011,0x26,False,2,3E00
1754424476.7011,0x26,False,2,3E00
1754424476.7162623,0x26,False,2,3E00
1754424476.7313561,0x26,False,2,3E00
1754424476.7465694,0x26,False,2,3E00
1754424476.7619593,0x26,False,2,3E00
1754424476.7777464,0x26,False,2,3E00
1754424476.7923465,0x26,False,2,3E00
1754424476.807735,0x26,False,2,3E00
1754424476.8230815,0x26,False,2,3E00
1754424476.838214,0x26,False,2,3E00
1754424476.8534553,0x26,False,2,3E00
1754424476.8683813,0x26,False,2,3E00
1754424476.8835816,0x26,False,2,3E00
1754424476.8984213,0x26,False,2,43C0
1754424476.8985302,0x99,False,1,00
1754424476.9131498,0x26,False,2,5C00
1754424476.928232,0x26,False,2,6680
1754424476.9439695,0x26,False,2,7280
1754424476.9590423,0x26,False,2,7480
1754424476.9748259,0x26,False,2,7FC0
1754424476.9918158,0x26,False,2,8480
1754424477.0061042,0x26,False,2,8C80
1754424477.0211596,0x26,False,2,9000
1754424477.0364254,0x26,False,2,9680
1754424477.0516648,0x26,False,2,9EC0
1754424477.0671675,0x26,False,2,A400
1754424477.0820086,0x26,False,2,A980
1754424477.0972571,0x26,False,2,AD40
1754424477.1128354,0x26,False,2,AFC0
1754424477.1286674,0x26,False,2,B200
1754424477.1436782,0x26,False,2,B4C0
1754424477.1584861,0x26,False,2,B7C0
1754424477.1740065,0x26,False,2,BC40
1754424477.1890702,0x26,False,2,C080
1754424477.2040148,0x26,False,2,C440
1754424477.2190387,0x26,False,2,C7C0
1754424477.2338727,0x26,False,2,CA00
1754424477.249217,0x26,False,2,CEC0
1754424477.264806,0x26,False,2,D140
1754424477.2794645,0x26,False,2,D3C0
1754424477.2944338,0x26,False,2,D500
1754424477.3092098,0x26,False,2,D640
1754424477.3243546,0x26,False,2,D640
1754424477.3394341,0x26,False,2,D900
1754424477.3553143,0x26,False,2,D900
1754424477.3707473,0x26,False,2,D900
1754424477.3852282,0x26,False,2,DA80
1754424477.4010503,0x26,False,2,DA80
1754424477.415576,0x26,False,2,DC00
1754424477.4311206,0x26,False,2,DC00
1754424477.4312344,0x99,False,1,00
1754424477.446301,0x26,False,2,DC00
1754424477.4610403,0x26,False,2,DC00
1754424477.476737,0x26,False,2,DF40
1754424477.4912884,0x26,False,2,E240
1754424477.5068152,0x26,False,2,E240
1754424477.5214407,0x26,False,2,E580
1754424477.537138,0x26,False,2,E600
1754424477.5530996,0x26,False,2,E800
1754424477.567848,0x26,False,2,E880
1754424477.5831509,0x26,False,2,EA00
1754424477.598696,0x26,False,2,EA00
1754424477.6132977,0x26,False,2,EA00
1754424477.6289442,0x26,False,2,EA00
1754424477.6440585,0x26,False,2,EA00
1754424477.658862,0x26,False,2,EA00
1754424477.674109,0x26,False,2,EA00
1754424477.6895235,0x26,False,2,EA00
1754424477.7044685,0x26,False,2,EA00
1754424477.7197387,0x26,False,2,EA00
1754424477.7343843,0x26,False,2,EA00
1754424477.7493544,0x26,False,2,EA00
1754424477.7654123,0x26,False,2,EA00
1754424477.7802474,0x26,False,2,EA00
1754424477.79513,0x26,False,2,EA00
1754424477.810114,0x26,False,2,EA00
1754424477.825063,0x26,False,2,EA00
1754424477.8409474,0x26,False,2,EA00
1754424477.8567433,0x26,False,2,EA00
1754424477.8718903,0x26,False,2,EA00
1754424477.8877614,0x26,False,2,E880
